person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
21.0,female,Associate,41365.0,0,MORTGAGE,7200.0,PERSONAL,6.76,0.17,2.0,552,No,1
24.0,female,High School,41988.0,0,MORTGAGE,5100.0,PERSONAL,14.35,0.12,4.0,612,Yes,0
23.0,male,Master,57257.0,0,RENT,12000.0,DEBTCONSOLIDATION,16.29,0.21,3.0,630,No,1
24.0,male,Bachelor,64797.0,0,RENT,12000.0,VENTURE,11.11,0.19,3.0,587,Yes,0
26.0,male,High School,64510.0,2,RENT,12000.0,PERSONAL,14.59,0.19,3.0,484,Yes,0
22.0,male,Associate,41728.0,0,MORTGAGE,11500.0,MEDICAL,10.99,0.28,2.0,633,Yes,0
24.0,male,High School,64516.0,1,RENT,12000.0,MEDICAL,12.53,0.19,4.0,625,Yes,0
23.0,female,High School,65829.0,0,RENT,12000.0,PERSONAL,11.01,0.18,3.0,661,No,0
22.0,female,High School,65640.0,4,RENT,12000.0,DEBTCONSOLIDATION,10.99,0.18,2.0,571,No,0
25.0,female,Associate,41803.0,0,MORTGAGE,6000.0,MEDICAL,15.7,0.14,3.0,670,No,1
22.0,male,Bachelor,65445.0,1,RENT,12000.0,DEBTCONSOLIDATION,8.49,0.18,4.0,623,No,0
24.0,female,High School,65845.0,6,RENT,12000.0,EDUCATION,8.49,0.18,4.0,575,Yes,0
23.0,male,Bachelor,65827.0,1,RENT,12000.0,VENTURE,11.36,0.18,2.0,528,Yes,0
22.0,female,Master,59276.0,0,RENT,12000.0,VENTURE,14.65,0.2,3.0,642,No,1
25.0,female,Bachelor,41742.0,3,MORTGAGE,10000.0,MEDICAL,12.87,0.24,4.0,673,Yes,0
25.0,female,High School,66933.0,4,RENT,12000.0,HOMEIMPROVEMENT,10.37,0.18,2.0,655,Yes,0
24.0,male,Associate,41613.0,3,MORTGAGE,10000.0,MEDICAL,12.18,0.24,4.0,650,No,0
26.0,male,High School,66845.0,3,RENT,12000.0,PERSONAL,7.88,0.18,4.0,659,No,0
23.0,male,High School,41398.0,2,MORTGAGE,19000.0,DEBTCONSOLIDATION,11.48,0.46,4.0,626,Yes,0
22.0,male,Bachelor,67038.0,1,RENT,12000.0,VENTURE,8.32,0.18,4.0,653,No,0
26.0,male,Associate,67550.0,7,RENT,12000.0,PERSONAL,12.42,0.18,3.0,692,No,0
24.0,female,Associate,41689.0,2,MORTGAGE,6000.0,HOMEIMPROVEMENT,14.11,0.14,4.0,601,Yes,0
25.0,female,Associate,41621.0,1,MORTGAGE,10000.0,EDUCATION,11.26,0.24,3.0,685,No,0
25.0,male,Master,66967.0,2,RENT,12000.0,EDUCATION,10.65,0.18,3.0,669,Yes,0
22.0,male,Bachelor,41728.0,0,MORTGAGE,5000.0,EDUCATION,9.63,0.12,3.0,644,Yes,0
21.0,female,Associate,67003.0,0,RENT,12000.0,VENTURE,10.62,0.18,2.0,600,No,0
25.0,female,Bachelor,41879.0,3,MORTGAGE,7000.0,EDUCATION,11.28,0.17,2.0,657,Yes,0
25.0,male,Associate,59792.0,4,RENT,12000.0,DEBTCONSOLIDATION,13.49,0.2,2.0,624,No,1
24.0,male,Associate,41634.0,5,OWN,10000.0,VENTURE,11.01,0.24,3.0,650,Yes,0
22.0,male,Bachelor,67114.0,0,RENT,12000.0,EDUCATION,13.79,0.18,2.0,563,Yes,0
24.0,male,Bachelor,67085.0,0,RENT,12000.0,EDUCATION,9.63,0.18,2.0,671,Yes,0
21.0,male,Bachelor,41896.0,0,OWN,1500.0,PERSONAL,10.65,0.04,3.0,664,Yes,0
22.0,male,Bachelor,67444.0,0,RENT,12000.0,EDUCATION,11.01,0.18,4.0,577,Yes,0
22.0,female,Bachelor,68328.0,0,RENT,12000.0,EDUCATION,6.91,0.18,2.0,678,Yes,0
23.0,male,Bachelor,41791.0,1,MORTGAGE,9000.0,PERSONAL,13.47,0.22,4.0,669,Yes,0
23.0,female,Associate,42258.0,0,MORTGAGE,5500.0,MEDICAL,7.49,0.13,4.0,676,Yes,0
21.0,male,High School,68428.0,1,RENT,12000.0,VENTURE,10.75,0.18,4.0,652,Yes,0
24.0,male,Associate,67919.0,1,RENT,12000.0,VENTURE,11.49,0.18,2.0,655,Yes,0
23.0,female,Bachelor,68294.0,0,RENT,12000.0,PERSONAL,10.75,0.18,3.0,651,Yes,0
24.0,male,Bachelor,67975.0,1,RENT,12000.0,HOMEIMPROVEMENT,8.94,0.18,3.0,665,Yes,0
24.0,male,High School,67915.0,3,RENT,12000.0,VENTURE,14.26,0.18,2.0,668,Yes,0
25.0,female,Bachelor,61219.0,0,RENT,12000.0,PERSONAL,14.74,0.2,2.0,532,No,1
22.0,male,Associate,68944.0,0,RENT,12000.0,EDUCATION,10.99,0.17,2.0,638,Yes,0
23.0,male,High School,69560.0,0,RENT,12000.0,EDUCATION,11.01,0.17,4.0,599,Yes,0
26.0,male,Bachelor,69402.0,4,RENT,12000.0,MEDICAL,10.99,0.17,4.0,610,No,0
23.0,female,High School,42395.0,0,MORTGAGE,5000.0,EDUCATION,7.9,0.12,3.0,661,Yes,0
23.0,male,High School,62035.0,1,RENT,12000.0,DEBTCONSOLIDATION,17.99,0.19,4.0,619,No,1
21.0,female,High School,69519.0,0,RENT,12000.0,DEBTCONSOLIDATION,7.29,0.17,4.0,657,Yes,0
24.0,female,Master,62174.0,0,RENT,12000.0,PERSONAL,7.88,0.19,3.0,687,No,1
22.0,male,Associate,69512.0,2,RENT,12000.0,EDUCATION,13.11,0.17,2.0,565,Yes,0
23.0,male,Associate,69570.0,0,RENT,12000.0,DEBTCONSOLIDATION,8.94,0.17,2.0,644,Yes,0
23.0,male,Master,70337.0,0,RENT,12000.0,DEBTCONSOLIDATION,12.87,0.17,3.0,569,No,0
25.0,female,High School,62740.0,3,RENT,12000.0,MEDICAL,13.47,0.19,3.0,673,No,1
23.0,male,Bachelor,63238.0,2,RENT,12000.0,DEBTCONSOLIDATION,15.95,0.19,3.0,611,No,1
21.0,female,High School,42678.0,0,MORTGAGE,6400.0,EDUCATION,7.51,0.15,2.0,489,Yes,0
26.0,male,Doctorate,70598.0,7,RENT,12000.0,DEBTCONSOLIDATION,9.91,0.17,3.0,571,Yes,0
22.0,male,Associate,70623.0,2,RENT,12000.0,VENTURE,11.49,0.17,4.0,651,No,0
24.0,female,Associate,70285.0,3,RENT,12000.0,EDUCATION,13.11,0.17,2.0,616,Yes,0
24.0,female,Associate,63729.0,0,RENT,12000.0,MEDICAL,9.99,0.19,4.0,603,No,1
26.0,male,Master,42032.0,7,MORTGAGE,5400.0,DEBTCONSOLIDATION,7.68,0.13,4.0,692,Yes,0
22.0,male,High School,71611.0,0,RENT,12000.0,PERSONAL,10.37,0.17,3.0,659,No,0
23.0,male,Associate,42545.0,3,MORTGAGE,10000.0,MEDICAL,10.59,0.24,2.0,563,Yes,0
24.0,female,Associate,63496.0,5,RENT,3000.0,DEBTCONSOLIDATION,11.49,0.05,4.0,640,No,0
24.0,male,Associate,63688.0,1,RENT,3000.0,MEDICAL,11.01,0.05,2.0,646,Yes,0
23.0,female,Bachelor,64734.0,0,RENT,3000.0,MEDICAL,10.99,0.05,4.0,583,No,0
23.0,male,Bachelor,42580.0,0,MORTGAGE,6800.0,EDUCATION,12.69,0.16,4.0,638,Yes,0
24.0,female,Master,42331.0,3,MORTGAGE,4000.0,DEBTCONSOLIDATION,5.42,0.09,2.0,696,No,0
25.0,male,Bachelor,64810.0,3,RENT,3000.0,MEDICAL,13.99,0.05,2.0,615,Yes,0
21.0,male,Bachelor,64777.0,0,RENT,3000.0,EDUCATION,11.01,0.05,4.0,651,No,0
23.0,female,Associate,42671.0,0,MORTGAGE,3000.0,HOMEIMPROVEMENT,10.75,0.07,4.0,549,No,1
22.0,female,Associate,65612.0,0,RENT,3000.0,MEDICAL,11.01,0.05,4.0,675,Yes,0
22.0,male,Bachelor,42880.0,1,MORTGAGE,1500.0,DEBTCONSOLIDATION,13.49,0.03,3.0,661,Yes,0
25.0,female,Associate,65750.0,0,RENT,3000.0,VENTURE,9.32,0.05,3.0,625,Yes,0
26.0,female,Bachelor,42811.0,5,MORTGAGE,5975.0,MEDICAL,11.49,0.14,4.0,538,Yes,0
25.0,female,Associate,42648.0,2,MORTGAGE,5125.0,DEBTCONSOLIDATION,6.99,0.12,2.0,634,No,1
25.0,female,High School,42471.0,4,MORTGAGE,9450.0,DEBTCONSOLIDATION,5.99,0.22,4.0,623,No,0
23.0,male,Bachelor,66811.0,1,RENT,3000.0,EDUCATION,6.99,0.04,2.0,606,Yes,0
22.0,female,Bachelor,67025.0,0,RENT,3000.0,PERSONAL,12.68,0.04,4.0,627,No,0
25.0,female,Bachelor,59830.0,0,RENT,3000.0,VENTURE,12.68,0.05,3.0,631,No,1
22.0,male,High School,59387.0,2,RENT,3000.0,DEBTCONSOLIDATION,12.23,0.05,2.0,593,No,1
26.0,male,Associate,66852.0,1,RENT,3000.0,DEBTCONSOLIDATION,11.01,0.04,2.0,666,Yes,0
23.0,female,Bachelor,66737.0,1,RENT,3000.0,VENTURE,9.88,0.04,2.0,566,Yes,0
25.0,male,Master,67067.0,4,RENT,3000.0,MEDICAL,6.39,0.04,4.0,637,Yes,0
22.0,female,Associate,67633.0,0,RENT,3000.0,MEDICAL,10.59,0.04,3.0,656,Yes,0
22.0,female,High School,42825.0,0,MORTGAGE,4000.0,DEBTCONSOLIDATION,9.99,0.09,2.0,678,No,0
25.0,male,Bachelor,68484.0,1,RENT,3000.0,PERSONAL,12.69,0.04,3.0,596,Yes,0
24.0,male,High School,60935.0,1,RENT,3000.0,MEDICAL,11.01,0.05,2.0,611,No,1
22.0,female,Bachelor,42548.0,0,MORTGAGE,13000.0,PERSONAL,16.0,0.31,2.0,676,No,0
25.0,male,Master,42498.0,6,MORTGAGE,6000.0,VENTURE,11.48,0.14,2.0,563,Yes,0
25.0,female,Bachelor,61463.0,5,RENT,3000.0,DEBTCONSOLIDATION,14.42,0.05,2.0,618,No,1
23.0,female,High School,43154.0,1,MORTGAGE,22550.0,EDUCATION,15.96,0.52,3.0,460,Yes,0
21.0,male,Associate,69394.0,0,RENT,3000.0,PERSONAL,5.42,0.04,3.0,614,No,0
24.0,male,High School,43196.0,2,MORTGAGE,8000.0,HOMEIMPROVEMENT,11.71,0.19,2.0,585,Yes,0
24.0,male,Bachelor,69006.0,0,RENT,3000.0,MEDICAL,7.88,0.04,3.0,631,Yes,0
23.0,female,Associate,43290.0,2,MORTGAGE,12000.0,DEBTCONSOLIDATION,12.42,0.28,2.0,519,Yes,0
22.0,female,High School,70597.0,0,RENT,3000.0,EDUCATION,11.83,0.04,2.0,625,Yes,0
23.0,male,Bachelor,71381.0,0,RENT,3000.0,DEBTCONSOLIDATION,9.88,0.04,2.0,598,Yes,0
23.0,female,Master,72194.0,1,RENT,3000.0,DEBTCONSOLIDATION,7.14,0.04,2.0,523,Yes,0
23.0,male,Associate,72132.0,1,RENT,3000.0,MEDICAL,9.63,0.04,3.0,622,No,0
21.0,male,Bachelor,42977.0,0,OWN,10000.0,VENTURE,11.01,0.23,4.0,601,No,0
23.0,female,Master,43410.0,0,OWN,5000.0,MEDICAL,11.71,0.12,4.0,707,No,0
25.0,male,Associate,72840.0,0,RENT,3000.0,EDUCATION,17.58,0.04,2.0,605,Yes,0
26.0,female,Associate,73546.0,2,RENT,3000.0,VENTURE,15.62,0.04,2.0,673,No,0
26.0,male,Bachelor,43427.0,2,OWN,4800.0,HOMEIMPROVEMENT,6.03,0.11,2.0,641,Yes,0
24.0,male,Associate,42879.0,0,MORTGAGE,15000.0,MEDICAL,14.27,0.35,2.0,597,Yes,0
26.0,male,Associate,72912.0,4,RENT,3000.0,DEBTCONSOLIDATION,10.0,0.04,3.0,608,No,0
23.0,female,High School,72648.0,4,RENT,3000.0,DEBTCONSOLIDATION,7.51,0.04,2.0,507,Yes,0
23.0,female,Bachelor,72910.0,0,RENT,3000.0,MEDICAL,10.25,0.04,4.0,609,Yes,0
21.0,male,Associate,43081.0,0,MORTGAGE,6900.0,PERSONAL,12.42,0.16,3.0,661,Yes,0
23.0,male,Bachelor,42952.0,0,OWN,14000.0,VENTURE,11.01,0.33,3.0,681,Yes,0
22.0,male,Bachelor,72890.0,1,RENT,3000.0,PERSONAL,11.89,0.04,4.0,657,Yes,0
26.0,female,Associate,73858.0,1,RENT,3000.0,HOMEIMPROVEMENT,12.22,0.04,4.0,681,Yes,0
24.0,male,Associate,42626.0,5,MORTGAGE,8575.0,MEDICAL,10.65,0.2,4.0,628,Yes,0
22.0,male,Associate,43144.0,0,MORTGAGE,9500.0,DEBTCONSOLIDATION,6.03,0.22,3.0,550,Yes,0
24.0,male,High School,67289.0,3,RENT,3000.0,EDUCATION,8.9,0.04,3.0,586,No,1
23.0,male,Bachelor,74580.0,1,RENT,3000.0,PERSONAL,12.42,0.04,2.0,553,No,0
21.0,female,Bachelor,42886.0,0,OWN,5000.0,EDUCATION,14.27,0.12,3.0,677,Yes,0
25.0,female,High School,43068.0,5,MORTGAGE,7000.0,DEBTCONSOLIDATION,11.01,0.16,2.0,628,No,0
24.0,female,High School,75854.0,0,RENT,3000.0,EDUCATION,9.99,0.04,2.0,586,Yes,0
23.0,male,Associate,68599.0,1,RENT,3000.0,DEBTCONSOLIDATION,14.84,0.04,3.0,615,No,1
23.0,female,Bachelor,69380.0,1,RENT,3000.0,HOMEIMPROVEMENT,14.59,0.04,2.0,643,No,1
24.0,female,Bachelor,42973.0,2,OWN,7000.0,HOMEIMPROVEMENT,16.29,0.16,4.0,659,Yes,0
24.0,male,High School,43324.0,1,MORTGAGE,7500.0,HOMEIMPROVEMENT,7.9,0.17,3.0,574,Yes,0
26.0,female,Bachelor,77901.0,2,RENT,3000.0,MEDICAL,11.01,0.04,4.0,696,Yes,0
22.0,male,Associate,70631.0,2,RENT,3000.0,EDUCATION,9.07,0.04,2.0,586,No,1
23.0,female,Master,71418.0,1,RENT,3000.0,PERSONAL,10.36,0.04,4.0,672,No,1
22.0,female,Bachelor,71685.0,0,RENT,3000.0,MEDICAL,12.84,0.04,3.0,672,No,1
25.0,male,Master,79418.0,1,RENT,3000.0,HOMEIMPROVEMENT,8.49,0.04,4.0,671,No,0
24.0,male,Master,43126.0,3,OWN,10000.0,MEDICAL,7.9,0.23,4.0,626,Yes,0
22.0,male,Master,78958.0,0,RENT,3000.0,EDUCATION,6.99,0.04,4.0,701,No,0
22.0,male,Bachelor,42843.0,0,OWN,8000.0,EDUCATION,12.69,0.19,4.0,644,Yes,0
26.0,male,Bachelor,78908.0,4,RENT,3000.0,VENTURE,5.79,0.04,2.0,664,No,0
23.0,male,Bachelor,79261.0,0,RENT,3000.0,EDUCATION,14.84,0.04,3.0,592,Yes,0
26.0,male,High School,43036.0,3,MORTGAGE,8000.0,PERSONAL,12.69,0.19,3.0,669,No,0
23.0,male,Master,78953.0,1,RENT,3000.0,VENTURE,13.61,0.04,3.0,676,No,0
23.0,female,Bachelor,80042.0,0,RENT,3000.0,EDUCATION,5.99,0.04,2.0,626,Yes,0
25.0,female,High School,73304.0,2,RENT,3000.0,MEDICAL,13.47,0.04,3.0,566,No,1
23.0,male,Associate,81557.0,0,RENT,3000.0,MEDICAL,10.99,0.04,2.0,657,Yes,0
23.0,female,High School,43026.0,2,MORTGAGE,12000.0,VENTURE,12.42,0.28,3.0,674,No,0
21.0,male,High School,43180.0,0,OWN,8000.0,VENTURE,9.91,0.19,3.0,659,No,0
22.0,female,High School,42890.0,0,MORTGAGE,5000.0,MEDICAL,7.9,0.12,3.0,597,Yes,0
26.0,female,Master,82266.0,5,RENT,3000.0,EDUCATION,8.88,0.04,2.0,615,Yes,0
26.0,female,High School,82053.0,4,RENT,3000.0,HOMEIMPROVEMENT,9.32,0.04,4.0,576,Yes,0
21.0,female,Bachelor,82451.0,0,RENT,3000.0,PERSONAL,11.78,0.04,2.0,646,No,0
26.0,male,Bachelor,66361.0,4,RENT,3000.0,MEDICAL,19.42,0.05,2.0,658,No,1
23.0,male,Bachelor,84867.0,0,RENT,3000.0,VENTURE,14.27,0.04,2.0,595,Yes,0
22.0,female,Bachelor,85273.0,0,RENT,3000.0,PERSONAL,7.29,0.04,4.0,648,No,0
24.0,male,Master,78179.0,3,RENT,3000.0,DEBTCONSOLIDATION,15.21,0.04,4.0,603,No,1
24.0,male,Master,43074.0,4,MORTGAGE,15000.0,EDUCATION,7.49,0.35,4.0,672,No,0
22.0,female,Bachelor,42873.0,0,MORTGAGE,6000.0,EDUCATION,7.49,0.14,4.0,677,Yes,0
22.0,male,Master,86011.0,0,RENT,3000.0,MEDICAL,14.65,0.03,4.0,704,No,0
26.0,male,Master,86137.0,6,RENT,3000.0,MEDICAL,11.01,0.03,4.0,592,Yes,0
26.0,male,High School,43017.0,6,MORTGAGE,7200.0,PERSONAL,10.59,0.17,3.0,641,No,0
23.0,male,High School,87386.0,0,RENT,3000.0,MEDICAL,11.99,0.03,2.0,613,Yes,0
21.0,female,Associate,43672.0,0,MORTGAGE,15000.0,DEBTCONSOLIDATION,11.01,0.34,4.0,499,Yes,0
23.0,male,High School,87342.0,3,RENT,3000.0,PERSONAL,7.43,0.03,2.0,677,Yes,0
26.0,male,High School,87511.0,6,RENT,3000.0,HOMEIMPROVEMENT,7.29,0.03,2.0,617,Yes,0
23.0,female,Associate,88376.0,0,RENT,3000.0,VENTURE,12.18,0.03,3.0,546,Yes,0
22.0,male,Master,42783.0,0,MORTGAGE,5000.0,VENTURE,20.0,0.12,2.0,706,Yes,0
23.0,female,Master,90250.0,3,RENT,3000.0,DEBTCONSOLIDATION,11.99,0.03,4.0,622,Yes,0
23.0,male,Associate,42863.0,0,MORTGAGE,2100.0,EDUCATION,5.42,0.05,3.0,577,Yes,0
24.0,female,Bachelor,35820.0,1,MORTGAGE,6000.0,MEDICAL,15.62,0.17,3.0,653,No,1
21.0,female,Bachelor,42979.0,0,MORTGAGE,4800.0,DEBTCONSOLIDATION,10.99,0.11,3.0,620,No,0
22.0,female,Bachelor,91092.0,0,RENT,3000.0,EDUCATION,8.9,0.03,2.0,610,Yes,0
24.0,male,Master,42725.0,4,MORTGAGE,4800.0,DEBTCONSOLIDATION,5.42,0.11,3.0,700,Yes,0
23.0,male,Bachelor,90933.0,1,RENT,3000.0,PERSONAL,11.01,0.03,2.0,595,Yes,0
24.0,female,Bachelor,90885.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.01,0.03,4.0,643,Yes,0
23.0,male,Master,42983.0,1,MORTGAGE,3825.0,VENTURE,7.49,0.09,4.0,584,Yes,0
23.0,female,Bachelor,93805.0,0,RENT,3000.0,EDUCATION,9.63,0.03,2.0,661,No,0
25.0,male,Bachelor,93901.0,3,RENT,3000.0,HOMEIMPROVEMENT,6.54,0.03,4.0,599,Yes,0
25.0,female,Bachelor,43305.0,5,OWN,6400.0,MEDICAL,11.01,0.15,2.0,591,Yes,0
23.0,female,High School,94745.0,0,RENT,3000.0,VENTURE,16.89,0.03,3.0,591,Yes,0
22.0,female,Associate,94897.0,0,RENT,3000.0,PERSONAL,6.99,0.03,4.0,644,Yes,0
22.0,female,Associate,94173.0,1,RENT,3000.0,VENTURE,16.32,0.03,2.0,610,Yes,0
22.0,male,Associate,100731.0,0,RENT,3000.0,EDUCATION,9.63,0.03,3.0,683,No,0
25.0,female,High School,101872.0,3,RENT,3000.0,DEBTCONSOLIDATION,5.79,0.03,3.0,608,Yes,0
25.0,female,High School,81209.0,5,RENT,3000.0,MEDICAL,16.02,0.04,4.0,627,No,1
22.0,female,Associate,42991.0,0,MORTGAGE,3500.0,PERSONAL,11.49,0.08,3.0,535,Yes,0
22.0,male,Associate,102995.0,0,RENT,3000.0,EDUCATION,10.99,0.03,2.0,560,No,0
23.0,female,High School,102931.0,1,RENT,3000.0,VENTURE,7.49,0.03,3.0,604,No,0
24.0,male,Master,108402.0,3,RENT,3000.0,PERSONAL,10.25,0.03,3.0,626,Yes,0
23.0,female,Bachelor,43074.0,2,OWN,5500.0,VENTURE,5.42,0.13,2.0,682,No,0
26.0,female,Bachelor,108985.0,4,RENT,3000.0,MEDICAL,11.01,0.03,4.0,673,No,0
25.0,male,High School,43204.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.99,0.23,4.0,533,No,0
25.0,female,High School,42975.0,3,MORTGAGE,5000.0,PERSONAL,5.99,0.12,4.0,641,Yes,0
26.0,male,Bachelor,121130.0,3,RENT,3000.0,DEBTCONSOLIDATION,13.57,0.02,3.0,503,Yes,0
22.0,male,High School,35446.0,0,MORTGAGE,9000.0,DEBTCONSOLIDATION,11.01,0.25,4.0,588,No,1
24.0,male,High School,121238.0,2,RENT,3000.0,HOMEIMPROVEMENT,9.76,0.02,3.0,665,Yes,0
26.0,female,High School,124895.0,4,RENT,3000.0,PERSONAL,7.88,0.02,4.0,605,No,0
24.0,female,Master,132970.0,0,RENT,3000.0,VENTURE,7.88,0.02,2.0,659,No,0
21.0,female,Associate,42819.0,0,OWN,4000.0,EDUCATION,7.29,0.09,2.0,545,Yes,0
23.0,female,High School,133108.0,0,RENT,3000.0,EDUCATION,14.22,0.02,3.0,574,Yes,0
24.0,female,High School,139047.0,1,RENT,3000.0,HOMEIMPROVEMENT,14.27,0.02,2.0,668,Yes,0
24.0,female,Associate,145364.0,4,RENT,3000.0,HOMEIMPROVEMENT,5.79,0.02,4.0,574,No,0
24.0,female,Associate,42794.0,0,MORTGAGE,3600.0,VENTURE,6.92,0.08,2.0,608,No,0
26.0,female,Associate,42804.0,4,OWN,5600.0,VENTURE,11.11,0.13,4.0,601,Yes,0
21.0,female,High School,42741.0,0,OWN,6500.0,EDUCATION,13.43,0.15,2.0,669,No,0
24.0,male,Associate,150900.0,2,RENT,3000.0,DEBTCONSOLIDATION,14.72,0.02,3.0,591,Yes,0
22.0,male,Bachelor,43080.0,0,MORTGAGE,4000.0,VENTURE,7.29,0.09,2.0,646,Yes,0
26.0,male,Associate,150915.0,2,RENT,3000.0,MEDICAL,12.21,0.02,4.0,625,Yes,0
24.0,male,High School,43117.0,1,MORTGAGE,2000.0,VENTURE,10.37,0.05,2.0,638,Yes,0
24.0,male,High School,171265.0,1,RENT,3000.0,DEBTCONSOLIDATION,7.88,0.02,2.0,642,Yes,0
25.0,female,High School,166103.0,1,RENT,3000.0,EDUCATION,13.06,0.02,2.0,580,No,1
25.0,female,Bachelor,216723.0,1,RENT,3000.0,VENTURE,11.12,0.01,2.0,626,Yes,0
25.0,female,Bachelor,22077.0,5,RENT,3025.0,VENTURE,11.49,0.14,2.0,686,No,1
25.0,female,Associate,43065.0,5,OWN,3600.0,EDUCATION,13.43,0.08,3.0,634,No,0
22.0,female,Bachelor,20983.0,0,RENT,3050.0,EDUCATION,9.91,0.15,3.0,612,No,1
26.0,female,Associate,43029.0,4,OWN,7200.0,PERSONAL,11.11,0.17,4.0,672,No,0
23.0,female,High School,29873.0,0,RENT,3050.0,MEDICAL,7.49,0.1,4.0,658,Yes,0
23.0,male,Associate,15524.0,0,RENT,3075.0,PERSONAL,10.37,0.2,2.0,667,No,1
25.0,male,Associate,37122.0,2,RENT,3075.0,EDUCATION,10.59,0.08,2.0,570,Yes,0
26.0,female,High School,42901.0,6,MORTGAGE,8000.0,MEDICAL,5.42,0.19,2.0,673,Yes,0
21.0,female,Bachelor,43373.0,0,MORTGAGE,1500.0,MEDICAL,9.63,0.03,4.0,640,Yes,0
26.0,female,Master,53591.0,5,RENT,3075.0,MEDICAL,10.99,0.06,3.0,668,Yes,0
23.0,female,High School,35590.0,4,OWN,10000.0,MEDICAL,18.62,0.28,3.0,560,No,1
25.0,male,High School,24952.0,1,RENT,3100.0,MEDICAL,11.71,0.12,4.0,643,Yes,0
26.0,male,Associate,42730.0,3,MORTGAGE,3800.0,HOMEIMPROVEMENT,6.54,0.09,3.0,555,Yes,0
23.0,male,High School,25215.0,2,RENT,3125.0,PERSONAL,12.61,0.12,3.0,621,Yes,0
26.0,female,Master,43295.0,4,MORTGAGE,2500.0,HOMEIMPROVEMENT,9.25,0.06,3.0,570,Yes,0
21.0,female,Associate,19243.0,0,RENT,3150.0,HOMEIMPROVEMENT,10.99,0.16,4.0,538,No,1
25.0,female,High School,51531.0,6,RENT,3150.0,EDUCATION,5.79,0.06,4.0,507,Yes,0
22.0,female,Bachelor,43024.0,0,MORTGAGE,8000.0,EDUCATION,5.79,0.19,4.0,642,Yes,0
24.0,female,Associate,43094.0,0,OWN,3600.0,VENTURE,9.99,0.08,4.0,667,Yes,0
22.0,female,Bachelor,35880.0,0,MORTGAGE,12000.0,PERSONAL,5.42,0.33,4.0,658,No,1
22.0,female,Master,116053.0,1,RENT,3150.0,EDUCATION,6.0,0.03,2.0,679,No,0
21.0,male,Bachelor,35759.0,0,RENT,3175.0,EDUCATION,6.03,0.09,4.0,494,Yes,0
24.0,male,Bachelor,15394.0,6,RENT,3200.0,PERSONAL,5.99,0.21,3.0,668,No,1
24.0,male,High School,42973.0,2,MORTGAGE,7775.0,MEDICAL,11.01,0.18,2.0,621,Yes,0
21.0,male,Bachelor,15237.0,0,RENT,3200.0,VENTURE,11.49,0.21,2.0,631,No,1
26.0,female,High School,18488.0,3,RENT,3200.0,MEDICAL,12.21,0.17,2.0,634,No,1
22.0,male,Bachelor,19960.0,0,RENT,3200.0,VENTURE,17.93,0.16,4.0,618,No,1
25.0,male,High School,20168.0,4,RENT,3200.0,DEBTCONSOLIDATION,9.32,0.16,2.0,620,No,1
21.0,male,Associate,22703.0,0,RENT,3200.0,PERSONAL,8.49,0.14,3.0,609,No,1
22.0,female,High School,42747.0,0,MORTGAGE,3500.0,MEDICAL,11.01,0.08,3.0,649,No,0
23.0,female,Master,22337.0,2,RENT,3200.0,HOMEIMPROVEMENT,11.01,0.14,4.0,586,No,1
23.0,male,Bachelor,35921.0,0,MORTGAGE,6000.0,PERSONAL,7.88,0.17,2.0,583,No,1
21.0,female,High School,42732.0,0,MORTGAGE,13650.0,DEBTCONSOLIDATION,7.51,0.32,4.0,623,Yes,0
22.0,male,Associate,23989.0,1,RENT,3200.0,EDUCATION,15.28,0.13,3.0,681,No,1
23.0,male,Bachelor,24907.0,0,RENT,3200.0,PERSONAL,7.14,0.13,4.0,616,Yes,0
23.0,female,Associate,25179.0,0,RENT,3200.0,VENTURE,16.0,0.13,2.0,588,No,1
23.0,male,High School,26028.0,0,RENT,3200.0,EDUCATION,14.84,0.12,2.0,578,Yes,0
23.0,male,Associate,27680.0,0,RENT,3200.0,MEDICAL,12.69,0.12,4.0,642,No,0
25.0,male,Associate,28353.0,5,RENT,3200.0,DEBTCONSOLIDATION,14.79,0.11,2.0,691,Yes,0
24.0,male,Bachelor,43113.0,2,MORTGAGE,8000.0,EDUCATION,11.86,0.19,3.0,641,No,0
21.0,male,High School,30159.0,0,RENT,3200.0,DEBTCONSOLIDATION,13.57,0.11,4.0,502,Yes,0
26.0,male,Associate,43006.0,0,MORTGAGE,6000.0,VENTURE,7.51,0.14,4.0,635,Yes,0
24.0,male,Bachelor,31081.0,4,RENT,3200.0,DEBTCONSOLIDATION,13.11,0.1,4.0,633,No,1
25.0,female,Associate,34119.0,2,RENT,3200.0,VENTURE,12.21,0.09,2.0,690,No,0
22.0,female,Bachelor,34679.0,3,RENT,3200.0,EDUCATION,10.59,0.09,2.0,639,No,0
21.0,male,Bachelor,37107.0,1,RENT,3200.0,PERSONAL,11.01,0.09,2.0,692,Yes,0
25.0,female,Bachelor,36979.0,2,RENT,3200.0,MEDICAL,13.99,0.09,2.0,701,No,0
