person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
26.0,male,High School,54804.0,3,RENT,1400.0,DEBTCONSOLIDATION,10.59,0.03,4.0,704,No,0
24.0,female,High School,34086.0,1,MORTGAGE,2000.0,PERSONAL,14.27,0.06,2.0,622,Yes,0
26.0,female,Associate,34101.0,6,OWN,2500.0,VENTURE,11.71,0.07,3.0,629,Yes,0
24.0,female,Bachelor,34132.0,6,OWN,7000.0,MEDICAL,7.9,0.21,4.0,525,No,0
23.0,male,Bachelor,51658.0,0,RENT,1400.0,EDUCATION,10.0,0.03,4.0,614,No,1
25.0,male,Bachelor,33944.0,0,MORTGAGE,11500.0,HOMEIMPROVEMENT,6.03,0.34,4.0,637,No,1
22.0,male,High School,33886.0,1,MORTGAGE,8400.0,DEBTCONSOLIDATION,7.51,0.25,3.0,559,Yes,0
24.0,male,Bachelor,34248.0,6,MORTGAGE,6000.0,MEDICAL,15.62,0.18,2.0,617,No,1
24.0,female,Associate,150943.0,2,RENT,1400.0,HOMEIMPROVEMENT,11.01,0.01,4.0,640,Yes,0
21.0,female,Associate,13049.0,0,RENT,1450.0,MEDICAL,7.51,0.11,4.0,661,Yes,0
24.0,female,Associate,27137.0,0,RENT,1450.0,MEDICAL,11.01,0.05,3.0,581,Yes,0
23.0,male,Master,37363.0,0,RENT,1450.0,PERSONAL,15.58,0.04,4.0,609,No,1
24.0,male,Bachelor,57398.0,0,RENT,1450.0,MEDICAL,10.74,0.03,4.0,666,Yes,0
23.0,male,Master,33889.0,3,MORTGAGE,9800.0,EDUCATION,7.29,0.29,4.0,624,Yes,0
26.0,female,High School,67663.0,6,RENT,1450.0,MEDICAL,14.27,0.02,3.0,578,Yes,0
22.0,female,Bachelor,122176.0,0,RENT,1475.0,EDUCATION,5.79,0.01,3.0,699,No,0
24.0,male,Associate,33599.0,0,RENT,1500.0,MEDICAL,16.29,0.04,4.0,681,No,1
22.0,female,High School,33874.0,0,RENT,1500.0,DEBTCONSOLIDATION,12.73,0.04,2.0,642,Yes,0
25.0,male,High School,34338.0,2,RENT,1500.0,MEDICAL,11.89,0.04,3.0,588,No,0
23.0,female,Bachelor,34520.0,3,RENT,1500.0,PERSONAL,14.17,0.04,4.0,666,Yes,0
24.0,male,Master,34292.0,6,OWN,10000.0,MEDICAL,11.01,0.29,2.0,645,Yes,0
22.0,male,Bachelor,35346.0,4,RENT,1500.0,EDUCATION,11.01,0.04,4.0,521,Yes,0
22.0,female,Associate,34079.0,0,OWN,9600.0,EDUCATION,8.59,0.28,3.0,661,No,0
23.0,male,Master,34197.0,1,MORTGAGE,1200.0,EDUCATION,13.92,0.04,3.0,655,Yes,0
24.0,male,Associate,35018.0,0,RENT,1500.0,EDUCATION,11.46,0.04,4.0,660,No,0
23.0,female,High School,35214.0,3,RENT,1500.0,MEDICAL,7.74,0.04,3.0,648,No,0
23.0,female,Master,36851.0,0,RENT,1500.0,DEBTCONSOLIDATION,7.51,0.04,3.0,640,Yes,0
21.0,female,Bachelor,37129.0,0,RENT,1500.0,DEBTCONSOLIDATION,7.29,0.04,3.0,679,Yes,0
25.0,male,Associate,34489.0,0,OWN,14125.0,VENTURE,6.99,0.41,4.0,684,Yes,0
24.0,male,Associate,37180.0,1,RENT,1500.0,DEBTCONSOLIDATION,14.22,0.04,4.0,526,Yes,0
25.0,male,Bachelor,36983.0,3,RENT,1500.0,EDUCATION,16.82,0.04,3.0,652,No,1
26.0,male,Master,36582.0,2,RENT,1500.0,HOMEIMPROVEMENT,14.61,0.04,3.0,588,No,1
21.0,male,Associate,36919.0,0,RENT,1500.0,DEBTCONSOLIDATION,13.92,0.04,2.0,622,Yes,0
23.0,male,Associate,38350.0,0,RENT,1500.0,DEBTCONSOLIDATION,8.94,0.04,3.0,538,Yes,0
26.0,male,Bachelor,34516.0,2,MORTGAGE,6000.0,DEBTCONSOLIDATION,7.88,0.17,3.0,591,Yes,0
25.0,female,Bachelor,38570.0,2,RENT,1500.0,VENTURE,11.12,0.04,2.0,592,No,0
25.0,female,High School,38946.0,3,RENT,1500.0,VENTURE,10.99,0.04,4.0,690,No,0
25.0,female,Associate,39531.0,2,RENT,1500.0,DEBTCONSOLIDATION,7.49,0.04,4.0,671,No,0
23.0,male,Bachelor,34703.0,0,OWN,4800.0,PERSONAL,15.99,0.14,2.0,674,No,0
25.0,female,Associate,39573.0,2,RENT,1500.0,DEBTCONSOLIDATION,7.29,0.04,3.0,581,Yes,0
24.0,female,Master,39493.0,3,RENT,1500.0,EDUCATION,13.92,0.04,4.0,662,Yes,0
24.0,male,Master,39682.0,2,RENT,1500.0,MEDICAL,9.91,0.04,3.0,587,No,1
25.0,female,High School,40747.0,2,RENT,1500.0,VENTURE,11.48,0.04,4.0,563,Yes,0
22.0,female,Associate,34484.0,0,OWN,5000.0,MEDICAL,5.79,0.14,2.0,546,Yes,0
